,playlist_url,track_uri,title,duration,release year
0,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:31AOj9sFz2gM0O3hMARRBx,Losing My Religion,268.427,1991
1,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:1f3yAtsJtY87CTmM8RLnxf,Smells Like Teen Spirit,301.92,1991
2,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:1XlCCgKKrQQfXaDyv4GrZe,Mustang Sally,241.867,1991
3,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:1v2zyAJrChw5JnfafSkwkJ,Shiny Happy People,225.787,1991
4,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:1ILbD4eWKWvg8ub5qJyBTP,Joyride,263.093,1991
5,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:69Tyiih00ZZKboHFnXp0VF,The One and Only,223.667,1991
6,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:17S4XrLvF5jlGvGCJHgF51,Learning To Fly,242.107,1991
7,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:3btfMAhLju1mONmlDnNcIx,No Son Of Mine - Remastered 2007,400.093,1991
8,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:3IDsegNBHC4pjGCOMTQYlU,"Baby, Baby",236.973,1991
9,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:3r6lBKYbdru7e7ky2MiF75,Fading Like A Flower (Every Time You Leave),230.68,1991
10,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:50JK22El2PTIzZBU2liLDI,Mysterious Ways,243.587,1991
11,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:6pceknxOgA22HKs99yPEm1,Rhythm of My Heart,254.867,1991
12,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:5oV1YjM2rtyZ55txHHsFUu,The Shoop Shoop Song (It's In His Kiss),170.0,1991
13,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:4PjYBOps1DE9ilb3Artt10,God Gave Rock 'N' Roll To You II - Live/1992,322.0,1991
14,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:7jIFGkTBIK1UwWaEXMW2Nh,Life Is A Highway,266.08,1991
15,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:4e80zUwo7YuhNHs9OokSG0,Can't Stop This Thing We Started,269.093,1991
16,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:6VnpKLtfNH4Dk09YSGPSyR,It Ain't Over 'Til It's Over,242.64,1991
17,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:4Hn14NabX651eOOzsLL8Uc,How Do You Do!,189.093,1992
18,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:6mIY6O7uNGgVqOoX70UAYh,Have I Told You Lately - 2008 Remaster,241.507,1991
19,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:6oNvmplQGUkmAh441Teows,I Touch Myself,227.64,1991
20,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:1U0ryjeAFtS8EHKyZuFxfh,Saltwater,247.093,1991
21,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:5g6o2ZEegnAI3MczbwZaTZ,Calling Elvis,384.907,1991
22,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:10tdqQKFhddpkjzxllTVRj,Crazy,268.04,1991
23,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:0rFWuqFgHAfuzE8uSB9TWR,Live And Let Die,182.733,1991
24,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:75CgD6l7K4qMzZrn4CbZqz,Stars,248.6,1991
25,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:7EsjkelQuoUlJXEw7SeVV4,Black or White,254.933,1991
26,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:6PlV2oZkDVq0dCDyDZqoTw,Save Up All Your Tears,238.16,1991
27,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:1Yc2k9b9PNZSB6P5S53SPC,Fall At Your Feet,198.8,1991
28,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:5MWKU5MnIuv5uQez4n0byz,Cream - Without Rap Monologue,253.373,1991
29,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:5VYTKiOnHw4iTrB9pG3yum,Unbelievable,209.813,1991
30,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:2cu8WtQZdxGe3lbetlzeNe,All This Time,294.333,1991
31,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:2LCIRBYUBMFy9hL81qthi1,Love Is a Wonderful Thing,282.933,1991
32,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:2OHym1q6nzgtT75UCNjjro,Spending My Time,275.667,1991
33,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:4mfyehYgUP2V8jsjW9UzYj,Diamonds and Pearls,285.267,1991
34,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:1Eb90nmqTrxylKFhcUzW8P,(Everything I Do) I Do It For You,393.64,1991
35,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:3fcGGP62sllcNEhuFJVYeC,Right Here Right Now,189.293,1991
36,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:6lbme14HiDWYmGiw1I2Dv6,You,272.984,1991
37,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:4FEyVH9a4WGY6zdhVixIxE,Any Dream Will Do,234.44,1991
38,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:1gMZCGs6bxhyPeHAEiNc3i,Everybody's Free (Single Version),212.427,1992
39,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:63xBnyUVKIupzjHno4wFs3,Into The Great Wide Open,223.333,1991
40,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:1ydZRag9jS1VAXcUs8DAu9,Heavy Fuel,309.867,1991
41,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:1L94M3KIu7QluZe63g64rv,Alive,340.907,1991
42,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:46L7QPDXvEPoTLCHZwmZms,Cry for Help,291.8,1991
43,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:4nBln1vXTHnJzXvNgvXyIA,The Fly,269.053,1991
44,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:6Ceejf3zBXvAhIY9DbP1Pr,Something To Talk About,227.573,1991
45,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:6O7nMW8pIAk8m9ub6azaF9,Secret Love,222.8,1991
46,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:4JiEyzf0Md7KEFFGWDDdCr,Knockin' On Heaven's Door,336.0,1991
47,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:3xxBAMUVusDLjLFwwL9qoY,Always On The Run,233.067,1991
48,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:015qd1I4v00JIoK7yOUgKC,Rush Rush,292.933,1991
49,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:0DJnqFhVWoTDs58JPem5Zh,Something Got Me Started - 2008 Remaster,240.706,1991
50,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:07JHlVmSrvUognDYYBMkOT,Love And Understanding,282.04,1991
51,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:1KKAzCSZ7tS4KWDqG6uxVA,Let There Be Love - 2002 Digital Remaster,309.427,1991
52,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:2WElktskrNJEwgpp5Vouxk,I'm Too Sexy,170.467,1992
53,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:3rAahon4RxiMN4OMmttBmr,When You Tell Me That You Love Me,253.867,1991
54,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:69uJi5QsBtqlYkGURTBli8,I Can't Make You Love Me,332.96,1991
55,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:30R6QDPKZCeepPj3hSmQvp,Sailing On The Seven Seas,225.827,1991
56,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:55lX3vm1G35mUpawXHK5Te,Every Heartbeat,213.733,1991
57,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:0j5FJJOmmnXPd0XajFWkMF,Unfinished Sympathy - 2012 Mix/Master,308.427,1991
58,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:1KONmY3enP3r3nIPQidWAy,Now That We Found Love,258.2,1991
59,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:4A6pPKVWcIWIBooH6nwa48,Love to Hate You - 2019 - Remaster,236.027,1991
60,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:5hWdgGVcfTeLPAiHM6EZG9,Good Vibrations,269.307,1991
61,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:4XmsMIMjvDIFEjeY3ycMzW,All 4 Love,211.493,1991
62,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:4NsNi4w10Tkpv6uikyXbJ6,Pandora's Box,249.173,1991
63,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:367dmPOxuMP8FsrZHenNnq,That's What Love Is For,257.293,1991
64,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:0dlTGl67UFWcKupzkxZYOn,You Could Be Mine,343.64,1991
65,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:2KT2tP853wbbERHxfSzmvd,Stand By My Woman,260.4,1991
66,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:3ascnOSOR5MX901ylGuhcl,When a Man Loves a Woman,231.067,1991
67,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:35SiNV5YHBDsuiTtD0CIwc,Hunger Strike,243.027,1991
68,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:0nLiqZ6A27jJri2VCalIUs,Nothing Else Matters,388.267,1991
69,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:7ofV2J7Ndzo2s5NBEgfpxl,The Show Must Go On - Remastered 2011,263.627,1991
70,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:2N2yrmodOnVF10mKvItC9P,Don't Cry (Original),283.733,1991
71,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:5m8xVZhlM7E2mL9uuxZpF6,The Promise Of A New Day,272.893,1991
72,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:0mKqVghILq1TmTDHiaRf9d,Everybody Plays The Fool,265.373,1991
73,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:0MKGH8UMfCnq5w7nG06oM5,Come As You Are,218.92,1991
74,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:5sICkBXVmaCQk5aISGR3x1,Enter Sandman,331.267,1991
75,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:1kPBHRXyXdrtYfUfeRwBko,I Wanna Sex You Up - Single Mix,236.947,1991
76,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:0BzhS74ByIVlyz8BedHaYi,Innuendo - Remastered 2011,393.027,1991
77,https://open.spotify.com/playlist/37i9dQZF1DX6TtJfRD994c,spotify:track:1UFU3B9vwxqVitwSnS5wg0,Thinking About Your Love,292.04,1991
78,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:3Mmt6Xk0H6VR92PEp6x3hP,To Be With You - 2010 Remastered Version,210.48,1991
79,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:3d9DChrdc6BOeFsbrZ3Is0,Under the Bridge,264.307,1991
80,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:3l3xTXsUXeWlkPqzMs7mPD,End Of The Road,351.467,1991
81,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:1IWzfq3sLedGQ3fb2hAMBA,Rhythm Is A Dancer,332.23,1992
82,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:3G69vJMWsX6ZohTykad2AU,One,276.187,1991
83,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:4eHbdreAnSOrDDsFfc4Fpm,I Will Always Love You,271.093,1992
84,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:4CcSw8wQAHYf4XNckayPoc,Walking on Broken Glass,253.296,1992
85,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:4QlzkaRHtU8gAdwqjWmO8n,Friday I'm In Love,215.16,1992
86,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:2rdX2dS4KfkpR31qrQanE2,My Destiny,288.44,1992
87,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:5AoBNJQDXXEnIJGjJjZu3y,Just Another Day,327.427,1992
88,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:7kmfQ2QHwGqRCxVHDv5mzo,Damn I Wish I Was Your Lover,323.267,1992
89,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:1ntKYuqLlmV3sTZoNyeHhM,Hazard,317.307,1991
90,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:0hKF8N8aflF1uDzEEnPr2j,Life Is A Highway,266.56,1992
91,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:2EoIt9vdgFRNW03u5IvFsQ,Achy Breaky Heart,203.373,1992
92,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:5eEN39Y1JePQHkLEzOJePx,Deeply Dippy,201.4,1992
93,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:6tXnRSvuNgOq4QcxpIN54r,Weather With You,224.467,1991
94,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:7safX55XidhznxK5eDdDm5,I Can't Dance - Remastered 2007,241.36,1991
95,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:21MLFi0ISlqDBp7DQHPi7p,Would I Lie To You?,279.6,1992
96,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:2stzPKoUdtHcA4LlEu2ayw,The One,353.16,1992
97,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:69mFxANpGyq9s69LqH3d9G,I Love Your Smile,257.973,1991
98,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:2exGHTlYAUQ5UX4e7Uqc79,"I'll Be There (feat. Trey Lorenz) - Live at MTV Unplugged, Kaufman Astoria StuLive at MTV Unplugged, Kaufman Astoria Studios, New York - March 1992dios, New York - March 1992",282.373,1992
99,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:3YgkTpILtOWngT7PVHg8kO,Everything About You,260.2,1992
100,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:2QVHmiFTjFsHyxONRdbkcq,How Do You Talk To An Angel?,227.267,1992
101,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:5qbrpQ5ac44s48PU1ouUVC,Ain't No Doubt,247.8,1992
102,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:0uqvSVhGgQTIdj9G51vhvv,Finally,245.0,1992
103,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:4SzIZFruLhiAzhuMtAhIRt,Who's Gonna Ride Your Wild Horses,316.427,1991
104,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:6Mcoqi1iK28djC2EClVwDj,Stay,229.0,1992
105,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:3RneZfjPCh4GCk3rPqcxXp,Take a Chance on Me,226.08,1992
106,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:4mrbbOwCgfgxiYy8kaVyAO,Don't Talk Just Kiss,241.867,1992
107,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:1ZoE2naC9ySlPLdBZhS1rM,Connected,313.0,1992
108,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:3WSyYBhLZRLbQo2tJgFvSR,Sleeping Satellite,281.853,1992
109,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:2vG1yrWSMiL6egg6w4e9ma,Free Your Mind,293.106,1992
110,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:5UkoitnvaDUSsq7cVsOdOh,Be My Baby,221.64,1992
111,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:04jNbL6I5ZPLYKKlL08Z8Z,I Wonder Why,267.24,1991
112,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:1gsnWXeNlbfoHpaGRi4oQ0,Two Can Play That Game - Radio Edit,211.8,1992
113,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:3jnQcyntqZ5Btpal1Msikp,Jesus He Knows Me - Remastered 2007,256.488,1991
114,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:2GwDKcTJlvoRDaJXkA7ULJ,Good For Me,239.493,1991
115,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:4tGqkpkHNxSovRoJrajH4n,Thought I'd Died And Gone To Heaven,348.467,1991
116,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:6txWz9UapYHVxEd7dDIHXT,No Rain,217.107,1992
117,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:7GZim9NjDWBBzSOIqSd0Hp,Goodnight Girl,221.267,1992
118,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:2fYYmPNwDaNpw1KRSxpQ5H,Why,293.838,1992
119,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:0HgDGw5QDBIfDCTIrdV1Tx,House of Love,269.626,1992
120,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:5EWtBjCLy21d1hY9zdaEe8,Keep The Faith,346.533,1992
121,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:2GHYJ0dhVds3PODKnTdiGE,All I Want,196.116,1991
122,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:51wY0UUZUUeyaIdAfTQCfE,Found Out About You,233.067,1992
123,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:76crWZqaiFzlTPGzNtT4w1,I Will Remember You,300.56,1991
124,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:4zRl3lAyZOVcJgHwZTpH17,Hold On My Heart - Remastered 2007,278.0,1991
125,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:612VcBshQcy4mpB2utGc3H,"Tears in Heaven - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",280.0,1992
126,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:2DTQUOfYJAjdo7utgjnU4u,Baker Street,250.107,1992
127,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:0LoH6lFQLNscy3RyljAewK,Let's Get Rocked,295.957,1992
128,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:1Z1BvDuDYOaQaQtoeCDSuA,We Got A Love Thang,328.8,1992
129,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:6vubJBI43jIr557lvNbzlH,If You Asked Me To,234.36,1992
130,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:6HdM7gzXVgcpepv276raog,It's My Life,239.933,1992
131,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:58zZvqjTZdm98YhZXvsATa,For Your Babies,257.76,1991
132,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:0KMZsxJalrqyJSWghlpPmb,Come In Out Of The Rain,257.8,1992
133,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:3cJiAK4ogUaUrx2E0lDvUt,Ebeneezer Goode - Beat Edit,234.787,1992
134,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:3u5e3ovyvQLoauwUzWezvX,Do You Believe In Us,239.267,1992
135,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:1SAkL1mYNJlaqnBQxVZrRl,Baby Got Back,262.827,1992
136,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:0nf9RjoFTcOzTIXtmzhRuH,Have You Ever Needed Someone So Bad,324.027,1992
137,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:4bK2vKMdkS0rNhbzRqAZe0,Even Better Than The Real Thing,221.373,1991
138,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:7lX5thFFq1mEARXVPgJ1op,On Every Street,301.893,1991
139,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:3WFQ6pEp1BRXrDKQ825ze7,Good Enough,302.093,1992
140,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:7wMPIfuVKfwG5Lty9hGDgO,Joy,271.867,1992
141,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:3R97rNX7JnmshCWBwOSFet,My Lovin' (You're Never Gonna Get It),281.613,1992
142,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:5zDVyVBJoE0NVUmYcyvTny,Do I Have To Say The Words?,371.2,1991
143,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:5DOYik1z3Of1wAFfY3dYbC,Mr. Wendal,247.507,1992
144,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:1zTuB57LYZa7xu7KUH8kF0,Baby-Baby-Baby,315.04,1992
145,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:6Y1HIgqlgYSzMalK6eBiEP,Step It Up,301.0,1992
146,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:6pVU9bk1Tvbqlq719vJooz,Saving Forever for You,268.733,1992
147,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:4JiEyzf0Md7KEFFGWDDdCr,Knockin' On Heaven's Door,336.0,1991
148,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:4uyiiwV6b9XNEpxOkAqrad,You're All That Matters to Me,280.533,1991
149,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:4vz7dt2R5bMqV4J4KY1THv,It Only Takes a Minute,226.28,1992
150,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:36tOpYpo1omPwIab8ebEkW,Humpin' Around,378.493,1992
151,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:5ETofZQAgToMKCaCXE6FGF,Twilight Zone - Original Mix,246.675,1992
152,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:3Vs5Ez1aRlNVorMwGuaPL1,Mr. Loverman (feat. Chevelle Franklin),336.467,1991
153,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:3YRCqOhFifThpSRFJ1VWFM,November Rain,536.067,1991
154,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:2tbSiDmrerPi24rEIBwtkh,In The Still Of The Nite (I'll Remember),169.84,1991
155,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:1aaoIHFT9UqhlaEwLAhh00,Tennessee,272.707,1992
156,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:4Syn1a4Irz0UbbR44s7CqB,Sexy M.F.,326.093,1993
157,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:543d68hZ4dzVePFfdVc0Ki,Angel,275.04,1992
158,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:3XG801WWhqC753dekEBkMt,Real Love,269.973,1992
159,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:27AHAtAirQapVldIm4c9ZX,Jump,195.107,1992
160,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:1oaaSrDJimABpOdCEbw2DJ,No Ordinary Love,440.467,1992
161,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:4jnFqNWeJCeCRHc4HCdxfd,Remember the Time,239.227,1991
162,https://open.spotify.com/playlist/37i9dQZF1DX9ZZCtVNwklG,spotify:track:4iAYo83eWlktjw97oebIal,I Got A Man,232.773,1992
163,https://open.spotify.com/playlist/37i9dQZF1DXbUFx5bcjwWK,spotify:track:0jWgAnTrNZmOGmqgvHhZEm,What's Up?,295.533,1992
164,https://open.spotify.com/playlist/37i9dQZF1DXbUFx5bcjwWK,spotify:track:3NvS0SxNWIPiAJoPWUpZzr,"What Is Love - 7"" Mix",270.373,1993
165,https://open.spotify.com/playlist/37i9dQZF1DXbUFx5bcjwWK,spotify:track:4UrgDocbHywDZv2f3mBhCq,I'd Do Anything For Love (But I Won't Do That),721.0,1993
166,https://open.spotify.com/playlist/37i9dQZF1DXbUFx5bcjwWK,spotify:track:3TW48DvQ7ChwY1Yy1tkMaP,Runaway Train,265.867,1992
167,https://open.spotify.com/playlist/37i9dQZF1DXbUFx5bcjwWK,spotify:track:6kWJvPfC4DgUpRsXKNa9z9,All That She Wants,211.213,1993
168,https://open.spotify.com/playlist/37i9dQZF1DXbUFx5bcjwWK,spotify:track:0NJC0FDCODpPUntRTTQq97,Cryin',308.333,1993
